"","region","category","svy_fun","SE"
"1","North","Full-time",0.179975448670474,0.0306945653847416
"2","North","Part-time",0.155938141471118,0.0267631686207593
"3","North","FT self-employed",0.046316116967133,0.0174671229476502
"4","North","PT self-employed",0.0210647701948212,0.0124583222606987
"5","North","Unemployed",0.215317865319387,0.037358020807141
"6","North","Student",0.00973260693862506,0.00686107613310276
"7","North","Family home",0.133510535766823,0.0277157154060572
"8","North","Disabled",0.176434781726506,0.0303573376217701
"9","North","Retired",0.0300161984667255,0.0123470670314812
"10","North","Other",0.0316935344783857,0.0120102203579045
"11","West","Full-time",0.274444820002722,0.0456724030399705
"12","West","Part-time",0.165419276674758,0.0321235430468828
"13","West","FT self-employed",0.0684257426177192,0.0242148241133063
"14","West","PT self-employed",0.0157939326365508,0.00915000348694841
"15","West","Unemployed",0.101207590569293,0.0292659269751817
"16","West","Student",0.0872397490880518,0.0508290372898808
"17","West","Family home",0.0953518078741402,0.0263892716093789
"18","West","Disabled",0.157333555741871,0.0324786185406464
"19","West","Retired",0.0126728970321629,0.0089465167767593
"20","West","Other",0.0221106277627311,0.0134296729904394
"21","East","Full-time",0.260502298799448,0.0387150102916621
"22","East","Part-time",0.142853099234542,0.0298135972277732
"23","East","FT self-employed",0.0634323077358544,0.0199142888329208
"24","East","PT self-employed",0.0356283587340226,0.0134422724488668
"25","East","Unemployed",0.136605702316591,0.0281667108395744
"26","East","Student",0.0428219633405175,0.0175276592718293
"27","East","Family home",0.174975637173831,0.0376272643770006
"28","East","Disabled",0.10078729332034,0.0249287674178343
"29","East","Retired",0.0423933393448523,0.0158938298674263
"30","East","Other",0,0
"31","London and South East","Full-time",0.317694197640202,0.035674898674001
"32","London and South East","Part-time",0.119504042510642,0.0188742869814795
"33","London and South East","FT self-employed",0.148487272519498,0.030524026732576
"34","London and South East","PT self-employed",0.0353987515355827,0.00999210086760705
"35","London and South East","Unemployed",0.115693654829586,0.0276231064210046
"36","London and South East","Student",0.0515366540010856,0.0134999422598995
"37","London and South East","Family home",0.0774040796503157,0.0145630227282374
"38","London and South East","Disabled",0.0836303316858555,0.0197458392995402
"39","London and South East","Retired",0.0176484872725195,0.0104668521787374
"40","London and South East","Other",0.0330025283547125,0.0112322918939327
"41","England","Full-time",0.269063700580148,0.019841780465237
"42","England","Part-time",0.1397975905932,0.0126807376976414
"43","England","FT self-employed",0.0962763371546518,0.0148774717516234
"44","England","PT self-employed",0.028900709086633,0.00582694652916902
"45","England","Unemployed",0.139235550960389,0.016161692392063
"46","England","Student",0.0467402076991916,0.0112589586915231
"47","England","Family home",0.111073458129174,0.012335101050876
"48","England","Disabled",0.120054821405896,0.0129941795805049
"49","England","Retired",0.0241429083447106,0.00617060313213944
"50","England","Other",0.0247147160460061,0.00589914369287836
