"","region","category","svy_fun","SE"
"1","North","Full-time",0.41948706080114,0.0630902347115189
"2","North","Part-time",0.346986132004799,0.0539881153002256
"3","North","FT self-employed",0.0558008660645224,0.0227165843199174
"4","North","PT self-employed",0.0458064083902285,0.0204922999306914
"5","North","Unemployed",0.0498382980796755,0.0224891120413275
"6","North","Student",0,0
"7","North","Family home",0.0438635491592109,0.0220064607553609
"8","North","Disabled",0.0188865406751893,0.0134027628854015
"9","North","Retired",0,0
"10","North","Other",0.019331144825234,0.0144642033461291
"11","West","Full-time",0.42786627029905,0.0599883593040226
"12","West","Part-time",0.305550625610081,0.0530789366654601
"13","West","FT self-employed",0.13882110213861,0.033504478382245
"14","West","PT self-employed",0.0340092288579288,0.0153150023284288
"15","West","Unemployed",0.0348744342887568,0.021359900806003
"16","West","Student",0.0136158931582217,0.0135247595370316
"17","West","Family home",0.0101550714349099,0.0101224237502508
"18","West","Disabled",0.0267326293371195,0.0160637345580166
"19","West","Retired",0,0
"20","West","Other",0.00837474487532168,0.00836276619580777
"21","East","Full-time",0.553483478249643,0.0581362266753256
"22","East","Part-time",0.189320733037691,0.0386550686046313
"23","East","FT self-employed",0.122781876746903,0.0336285359069109
"24","East","PT self-employed",0.0416287431334198,0.0189352960134063
"25","East","Unemployed",0.035786905246035,0.0225542885096254
"26","East","Student",0.0479934416493994,0.0459770270625668
"27","East","Family home",0,0
"28","East","Disabled",0,0
"29","East","Retired",0.00900482193690815,0.00898552407163883
"30","East","Other",0,0
"31","London and South East","Full-time",0.504748982360923,0.0434945229913222
"32","London and South East","Part-time",0.185977942937092,0.0278697408641413
"33","London and South East","FT self-employed",0.144091589864456,0.0269857848467955
"34","London and South East","PT self-employed",0.0944538083411192,0.0367147948075033
"35","London and South East","Unemployed",0.0169113538942594,0.0101293497650953
"36","London and South East","Student",0.0043053058081721,0.00430320155242822
"37","London and South East","Family home",0.0226556741301357,0.010166035763688
"38","London and South East","Disabled",0.0186672801453569,0.0126914248629051
"39","London and South East","Retired",0.00818806251848652,0.00578668415801342
"40","London and South East","Other",0,0
"41","England","Full-time",0.48279983315287,0.0273644391519729
"42","England","Part-time",0.238402287448211,0.0205698773444451
"43","England","FT self-employed",0.12383212412389,0.0156764450045346
"44","England","PT self-employed",0.0652022156953008,0.0182184715343552
"45","England","Unemployed",0.0294132902815869,0.00834141708149928
"46","England","Student",0.0126691434388231,0.00860730597186637
"47","England","Family home",0.0201902316624847,0.00642289947057288
"48","England","Disabled",0.0171526197376696,0.00704800614034503
"49","England","Retired",0.0052766485339281,0.00305956069527084
"50","England","Other",0.00506160592523433,0.00305209249004922
