"","region","category","svy_fun","SE"
"1","North","Full-time",0.336246599581614,0.0571449434853626
"2","North","Part-time",0.293523288214915,0.0519513946262778
"3","North","FT self-employed",0.096187397160599,0.0379495692798632
"4","North","PT self-employed",0.0143789120314864,0.0142715016938263
"5","North","Unemployed",0.100834291100619,0.0336415052055207
"6","North","Student",0.0118818266758171,0.0118229268175721
"7","North","Family home",0.0883323273331625,0.0310858544949911
"8","North","Disabled",0.0115924293663853,0.0115383353357908
"9","North","Retired",0.0131138323645414,0.0130325773680056
"10","North","Other",0.0339090961708602,0.0195896702559228
"11","West","Full-time",0.37444148494626,0.0673724898543716
"12","West","Part-time",0.190938160924518,0.0446349348448063
"13","West","FT self-employed",0.11251867732086,0.039534697130039
"14","West","PT self-employed",0.0259714011419332,0.0151152382898053
"15","West","Unemployed",0.0464857763629933,0.0279879142160529
"16","West","Student",0.134909807488252,0.0794127177973229
"17","West","Family home",0.0552343417282026,0.0230819557961852
"18","West","Disabled",0.012480420393108,0.0124540008567463
"19","West","Retired",0.0106614117528169,0.0106582606488666
"20","West","Other",0.0363585179410555,0.0220608165428996
"21","East","Full-time",0.391535601175387,0.0564902695605422
"22","East","Part-time",0.229381980540221,0.0471332716824355
"23","East","FT self-employed",0.105482224627985,0.0326627589982974
"24","East","PT self-employed",0.0496849721282705,0.0202496533945592
"25","East","Unemployed",0.0238036001264146,0.0137152902877797
"26","East","Student",0.0602284876644903,0.026900361441809
"27","East","Family home",0.101447716131982,0.0505831404214013
"28","East","Disabled",0.00677797427328416,0.00677876515277123
"29","East","Retired",0.0316574433319661,0.0182272541438189
"30","East","Other",0,0
"31","London and South East","Full-time",0.464541855777736,0.0480921352168785
"32","London and South East","Part-time",0.142833113408639,0.0262733836390187
"33","London and South East","FT self-employed",0.185386366602381,0.0424059329821046
"34","London and South East","PT self-employed",0.0391166277569131,0.0132618165915645
"35","London and South East","Unemployed",0.0380058872148833,0.0157890758916442
"36","London and South East","Student",0.0694459347766194,0.0202334100689969
"37","London and South East","Family home",0.0381102910256224,0.0129545867965083
"38","London and South East","Disabled",0,0
"39","London and South East","Retired",0,0
"40","London and South East","Other",0.0225599234372055,0.0116990720462615
"41","England","Full-time",0.412941395200595,0.0295201295692017
"42","England","Part-time",0.192978844902458,0.0196775017186094
"43","England","FT self-employed",0.141873281895327,0.0229796285578502
"44","England","PT self-employed",0.0348122866894198,0.00810933857858264
"45","England","Unemployed",0.0468519674373514,0.0108147024993749
"46","England","Student",0.0704240315533658,0.0189420754611901
"47","England","Family home",0.0618358321934636,0.0136761282321474
"48","England","Disabled",0.00549660695077091,0.00324365478135214
"49","England","Retired",0.0103199160701717,0.00463400385846422
"50","England","Other",0.0224658371070769,0.00743212537804313
